4600,000000,2023/10/25 06:03:33,4, 0.16,OK,OK, 0.41,OK,OK,22.11,-0.10,,, 6.04, 0.90,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000000,2023/10/25 06:03:47,4, 0.36,OK,OK, 0.56,OK,OK,21.29,-0.10,,, 6.03, 0.95,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000000,2023/10/25 06:04:00,4, 0.36,OK,OK, 1.00,OK,OK,21.23,-0.10,,, 6.02, 1.25,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000000,2023/10/25 06:04:13,4, 0.27,OK,OK, 0.54,OK,OK,22.16,-0.12,,, 6.02, 0.88,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000001,2023/10/25 06:17:04,1, 0.43,OK,OK, 0.50,OK,OK,20.77,-0.10,,, 6.00, 0.53,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000002,2023/10/25 06:17:22,1, 0.45,OK,OK, 0.55,OK,OK,20.78,-0.10,,, 6.01, 0.75,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000003,2023/10/25 06:17:52,1, 0.32,OK,OK, 0.48,OK,OK,20.85,-0.12,,, 6.02, 0.77,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000004,2023/10/25 06:19:27,1, 0.49,OK,OK, 0.56,OK,OK,20.70,-0.10,,, 6.00, 0.45,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000005,2023/10/25 06:20:49,1, 0.46,OK,OK, 0.52,OK,OK,20.82,-0.10,,, 6.00, 0.57,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000006,2023/10/25 06:22:31,1, 0.58,OK,OK, 0.55,OK,OK,20.73,-0.10,,, 6.02, 0.78,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000001,2023/10/25 06:23:10,1, 0.48,OK,OK, 0.52,OK,OK,20.71,-0.12,,, 6.02, 0.75,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000002,2023/10/25 06:23:40,1, 0.39,OK,OK, 0.59,OK,OK,20.78,-0.07,,, 6.01, 0.70,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000003,2023/10/25 06:24:03,1, 0.42,OK,OK, 0.49,OK,OK,20.96,-0.12,,, 6.01, 0.75,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000004,2023/10/25 06:25:28,1, 0.40,OK,OK, 0.42,OK,OK,20.89,-0.10,,, 6.01, 0.47,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000005,2023/10/25 06:26:12,1, 0.48,OK,OK, 0.52,OK,OK,20.77,-0.12,,, 6.01, 0.50,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000006,2023/10/25 06:26:42,1, 0.51,OK,OK, 0.68,OK,OK,20.73,-0.10,,, 6.00, 0.68,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000007,2023/10/25 06:27:06,1, 0.44,OK,OK, 0.48,OK,OK,20.93,-0.12,,, 6.01, 0.72,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000008,2023/10/25 06:27:26,1, 0.55,OK,OK, 0.61,OK,OK,20.81,-0.10,,, 6.02, 0.45,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000009,2023/10/25 06:28:24,1, 0.43,OK,OK, 0.49,OK,OK,20.91,-0.12,,, 6.01, 0.57,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000010,2023/10/25 06:29:01,1, 0.50,OK,OK, 0.55,OK,OK,20.75,-0.12,,, 6.02, 0.70,OK,OK,OK,OK,OK,,,,,,,,,01,
4600,000011,2023/10/25 06:29:21,1, 0.39,OK,OK, 0.45,OK,OK,20.96,-0.15,,, 6.01, 0.78,OK,OK,OK,OK,OK,,,,,,,,,02,
4600,000012,2023/10/25 06:29:43,1, 0.38,OK,OK, 0.49,OK,OK,20.78,-0.10,,, 6.03, 0.78,OK,OK,OK,OK,OK,,,,,,,,,01,
