3590,000213,2023/10/23 08:02:18,1, 0.59,OK,OK, 0.32,OK,OK,25.10, 0.00,,, 6.08, 0.32,OK,OK,OK,OK,OK,,,,,,,,,01,
3590,000214,2023/10/23 08:02:40,1, 0.48,OK,OK, 0.27,OK,OK,25.05,-0.05,,, 6.00, 0.28,OK,OK,OK,OK,OK,,,,,,,,,02,
3590,000215,2023/10/23 08:03:00,1, 0.53,OK,OK, 0.36,OK,OK,25.20, 0.03,,, 6.01, 0.35,OK,OK,OK,OK,OK,,,,,,,,,01,
3590,000216,2023/10/23 08:03:21,1, 0.42,OK,OK, 0.18,OK,OK,25.12,-0.05,,, 6.01, 0.25,OK,OK,OK,OK,OK,,,,,,,,,02,
3590,000217,2023/10/23 08:03:51,1, 0.55,OK,OK, 0.38,OK,OK,25.17, 0.03,,, 6.03, 0.30,OK,OK,OK,OK,OK,,,,,,,,,01,
3590,000218,2023/10/23 08:04:12,1, 0.42,OK,OK, 0.24,OK,OK,25.17,-0.05,,, 6.01, 0.28,OK,OK,OK,OK,OK,,,,,,,,,02,
3590,000219,2023/10/23 08:04:34,1, 0.56,OK,OK, 0.38,OK,OK,25.17, 0.00,,, 6.03, 0.28,OK,OK,OK,OK,OK,,,,,,,,,01,
3590,000220,2023/10/23 08:04:55,1, 0.39,OK,OK, 0.20,OK,OK,25.15,-0.05,,, 6.01, 0.27,OK,OK,OK,OK,OK,,,,,,,,,02,
3590,000221,2023/10/23 08:05:16,1, 0.58,OK,OK, 0.41,OK,OK,25.24, 0.00,,, 6.04, 0.28,OK,OK,OK,OK,OK,,,,,,,,,01,
3590,000222,2023/10/23 08:05:38,1, 0.44,OK,OK, 0.24,OK,OK,25.19,-0.05,,, 6.01, 0.30,OK,OK,OK,OK,OK,,,,,,,,,02,
3590,000223,2023/10/23 08:05:59,1, 0.61,OK,OK, 0.39,OK,OK,25.20, 0.03,,, 6.01, 0.28,OK,OK,OK,OK,OK,,,,,,,,,01,
3590,000224,2023/10/23 08:06:21,1, 0.49,OK,OK, 0.25,OK,OK,25.22,-0.05,,, 6.01, 0.27,OK,OK,OK,OK,OK,,,,,,,,,02,
3590,000225,2023/10/23 08:06:42,1, 0.54,OK,OK, 0.38,OK,OK,25.27, 0.00,,, 6.09, 0.33,OK,OK,OK,OK,OK,,,,,,,,,01,
3590,000226,2023/10/23 08:07:03,1, 0.48,OK,OK, 0.25,OK,OK,25.19,-0.05,,, 6.01, 0.28,OK,OK,OK,OK,OK,,,,,,,,,02,
3590,000227,2023/10/23 08:07:25,1, 0.66,OK,OK, 0.35,OK,OK,25.22, 0.00,,, 6.02, 0.32,OK,OK,OK,OK,OK,,,,,,,,,01,
3590,000228,2023/10/23 08:07:46,1, 0.46,OK,OK, 0.23,OK,OK,25.17,-0.05,,, 6.10, 0.25,OK,OK,OK,OK,OK,,,,,,,,,02,
3590,000229,2023/10/23 08:08:09,1, 0.56,OK,OK, 0.39,OK,OK,25.20, 0.00,,, 6.00, 0.30,OK,OK,OK,OK,OK,,,,,,,,,01,
3590,000230,2023/10/23 08:08:35,1, 0.38,OK,OK, 0.18,OK,OK,25.19,-0.05,,, 6.03, 0.28,OK,OK,OK,OK,OK,,,,,,,,,02,
