4630,12,21-06-2023 15:11,1,0.86,OK,OK,2.49,OK,OK,19.85,-0.45,,,6.24,0.47,OK,OK,OK,OK,OK,,,,,,,,,1
3590,0,21-06-2023 16:22,4,0.44,OK,OK,0.33,OK,OK,25.07,-0.03,,,6,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,0,21-06-2023 16:22,4,0.43,OK,OK,0.24,OK,OK,25.22,0.05,,,6.01,0.42,OK,OK,OK,OK,OK,,,,,,,,,1
3590,0,21-06-2023 16:23,4,0.36,OK,OK,0.22,OK,OK,26.54,0,,,6.01,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,0,21-06-2023 16:23,4,0.37,OK,OK,0.24,OK,OK,26.3,0.08,,,6.02,0.88,OK,OK,OK,OK,OK,,,,,,,,,1
3590,1,21-06-2023 16:50,1,0.57,OK,OK,0.33,OK,OK,25.15,-0.03,,,6.01,0.22,OK,OK,OK,OK,OK,,,,,,,,,2
3590,2,21-06-2023 16:50,1,0.54,OK,OK,0.27,OK,OK,25.15,0.03,,,6.01,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,3,21-06-2023 16:50,1,0.59,OK,OK,0.27,OK,OK,25.15,-0.03,,,6.15,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,4,21-06-2023 16:51,1,0.59,OK,OK,0.32,OK,OK,25.17,0.03,,,6.01,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,5,21-06-2023 16:56,1,0.48,OK,OK,0.18,OK,OK,25.1,0.03,,,6.07,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,6,21-06-2023 16:57,1,0.66,OK,OK,0.34,OK,OK,25.13,0,,,6,0.28,OK,OK,OK,OK,OK,,,,,,,,,1
3590,7,21-06-2023 17:25,1,0.56,OK,OK,0.26,OK,OK,25.07,-0.03,,,6,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,8,21-06-2023 17:26,1,0.65,OK,OK,0.36,OK,OK,25.15,0,,,6.01,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,9,21-06-2023 17:27,1,0.45,OK,OK,0.18,OK,OK,25.07,0,,,6.03,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,10,21-06-2023 17:27,1,0.68,OK,OK,0.34,OK,OK,25.15,0.02,,,6.04,0.32,OK,OK,OK,OK,OK,,,,,,,,,1
3590,11,21-06-2023 17:28,1,0.58,OK,OK,0.27,OK,OK,25.17,-0.03,,,6,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,12,21-06-2023 17:28,1,0.65,OK,OK,0.31,OK,OK,25.1,0.03,,,6,0.33,OK,OK,OK,OK,OK,,,,,,,,,1
3590,13,21-06-2023 17:29,1,0.44,OK,OK,0.26,OK,OK,25.15,-0.05,,,6.01,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,14,21-06-2023 17:29,1,0.68,OK,OK,0.37,OK,OK,25.06,0,,,6.01,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,15,21-06-2023 17:30,1,0.55,OK,OK,0.27,OK,OK,25.15,-0.03,,,6.01,0.33,OK,OK,OK,OK,OK,,,,,,,,,2
3590,16,21-06-2023 17:30,1,0.59,OK,OK,0.31,OK,OK,25.1,0,,,6.04,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,17,21-06-2023 17:31,1,0.47,OK,OK,0.29,OK,OK,25.17,-0.05,,,6.04,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,18,21-06-2023 17:32,1,0.67,OK,OK,0.35,OK,OK,25.2,0,,,6.01,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,19,21-06-2023 17:32,1,0.57,OK,OK,0.35,OK,OK,25.15,-0.05,,,6.05,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,20,21-06-2023 17:33,1,0.63,OK,OK,0.26,OK,OK,25.13,0.03,,,6,0.4,OK,OK,OK,OK,OK,,,,,,,,,1
3590,21,21-06-2023 17:33,1,0.69,OK,OK,0.41,OK,OK,25.12,-0.03,,,6.04,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,22,21-06-2023 17:33,1,0.59,OK,OK,0.3,OK,OK,25.1,0.03,,,6.01,0.32,OK,OK,OK,OK,OK,,,,,,,,,1
3590,23,21-06-2023 17:37,1,0.46,OK,OK,0.26,OK,OK,25.1,0,,,6.01,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,24,21-06-2023 17:37,1,0.63,OK,OK,0.33,OK,OK,25.15,0.03,,,6.01,0.3,OK,OK,OK,OK,OK,,,,,,,,,1
3590,25,21-06-2023 17:37,1,0.61,OK,OK,0.27,OK,OK,25.1,-0.05,,,6,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,26,21-06-2023 17:38,1,0.52,OK,OK,0.3,OK,OK,25.15,0.02,,,6,0.42,OK,OK,OK,OK,OK,,,,,,,,,1
3590,27,21-06-2023 17:38,1,0.44,OK,OK,0.2,OK,OK,25.1,0,,,6.03,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
